Id,Name,Rating,Author,Genre,Made with,Tags,Github_links,Url,Total ratings,Repo_Name,repoAge,forks,watchers,stars,openIssues,closedIssues,totalIssues,issuesOpenedLast6Months,AvgIssueCloseTime,commits,dateOfLastCommit,daysOfActivity,commitsInLast6Months,committersParticipation,assets_Images,assets_Audio,assets_3D Models,assets_Shaders,assets_Fonts,assets_Videos,assets_Tilemaps,tests_hasSomeTestFolder?,tests_Test Folders,tests_hasPotentialTestFiles?,tests_hasTestFiles,docs_HasDocs,llm_testing_Bug Related Activity,llm_testing_Testing Practices,llm_testing_Troubleshooting Practices,llm_testing_Contribution Practices,engine_EngineOrFramework
8889,Spooky room,,Artem Shustov,?,?,"2D,Ghosts,Halloween,Open Source,Pixel Art,Spooky,Unity",https://github.com/ArtemShustov/spooky-room,https://artemshustov.itch.io/spooky-room,,spooky-room,708,0,0,0,0,0,0,0,0.0,7,2023-11-05 06:41:13+00:00,6,0,1,29,5,0,13,3,0,0,No,,No,,No,No,No,No,No,Unity
9346,SQLiteDetective,,GaidamakUA,"Educational,Puzzle",?,"database,Detective,Godot,Open Source,sqlite",https://github.com/GaidamakUA/SQLiteDetective,https://gaidamakua.itch.io/sqlitedetective,,SQLiteDetective,2177,0,4,4,1,0,1,0,0.0,19,2021-04-13 09:44:24+00:00,540,0,2,3,0,0,0,2,0,0,No,,No,,Yes,No,No,No,No,Unity
9752,Serious Sam Evolution (Legacy Version),,?,"Shooter,Action",?,"3D,First-Person,Open Source,Retro",https://github.com/TwilightWingsStudio/SSE-Legacy,https://twsdev.itch.io/sse-legacy,,SSE-Legacy,3495,2,16,16,0,0,0,0,0.0,1153,2018-11-10 19:37:43+00:00,973,0,15,81,0,0,0,0,0,0,No,,Yes,,Yes,Yes,Yes,No,No,Unknown
9497,Stack The Odds,,MoonMoth,"Platformer,Puzzle",GameMaker,"2D,Comedy,Open Source,Puzzle-Platformer",https://github.com/TheDevMoth/StackTheOdds-sourcecode,https://moonmoth.itch.io/stack-the-odds,,StackTheOdds-sourcecode,1592,0,1,1,0,0,0,0,0.0,4,2021-05-28 03:42:05+00:00,0,0,1,203,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,GameMaker
9691,State Machine AI,,jhocking,?,Unity,"artificial-intelligence,Open Source,Unity",https://github.com/jhocking/StateMachineAI,https://jhocking.itch.io/state-machine-ai,,StateMachineAI,1378,1,9,9,0,0,0,0,0.0,67,2022-08-09 13:15:03+00:00,224,0,1,1,0,0,13,1,0,0,No,,No,,Yes,No,No,No,No,Unity
10457,StayClose,,ThunderNL,Action,?,"2D,GitHub,Local multiplayer,LÖVE,Open Source,Pixel Art,Top-Down",https://github.com/ThunderNL/StayClose,https://thundernl.itch.io/stayclose,,StayClose,962,0,1,1,0,0,0,0,0.0,36,2023-03-27 21:30:49+00:00,38,0,1,12,1,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
9358,StickMan 3D: First Round,,Stan Fortonski,"Fighting,Action",?,"3D,Arcade,minigames,Multiplayer,Open Source,Singleplayer",https://github.com/stanfortonski/StickMan-3D,https://stan-fortonski.itch.io/stickman-3d-first-round,,StickMan-3D,2036,10,85,85,1,0,0,0,0.0,22,2021-01-31 15:24:10+00:00,327,0,1,13,0,2,0,1,0,0,No,,No,,Yes,No,No,No,No,Unknown
8976,stickmaniac (alpha),,derptopia,Action,Godot,"2D,Godot,Indie,Open Source,PvP",https://github.com/illogicalapple/stickmaniac,https://derptopia.itch.io/stickmaniac,,stickmaniac,1053,1,3,3,12,12,24,0,0.0,67,2022-12-13 01:45:32+00:00,25,0,4,359,2,0,0,2,1,0,No,,No,,Yes,No,No,No,No,Godot
9267,Stormtrays,,Minigrim0,?,pygame,"2D,Open Source,Pixel Art,Singleplayer,Tower Defense",https://github.com/Minigrim0/Stormtrays,https://minigrim0.itch.io/stormtrays,,Stormtrays,2141,0,2,2,2,6,8,0,0.0,702,2021-09-01 12:18:08+00:00,645,0,3,128,0,0,0,2,0,0,No,,No,,Yes,No,No,No,No,Unity
10254,Strange Winds,4.5,croomfolk,"Action,Shooter,Survival",Godot,"Atmospheric,libre,Mystery,Open Source",https://github.com/YuriNikolai/StrangeWinds,https://croomfolk.itch.io/strange-winds,2.0,StrangeWinds,1332,0,2,2,0,0,0,0,0.0,75,2023-10-08 03:40:13+00:00,603,0,2,73,11,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Godot
9873,Student Quest,5.0,PixelTrain,Adventure,"Godot,GIMP","16-bit,2D,8-Bit,Mystery,Open Source,Short",https://github.com/ordinary-dev/student-quest,https://pixeltrain.itch.io/student-quest,1.0,student-quest,2083,0,7,7,0,0,0,0,0.0,391,2024-05-18 08:11:31+00:00,1577,0,8,200,52,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Godot
9631,Stylized Snake Game,,M-Fatah,Action,?,"2D,Arcade,Casual,Open Source",https://github.com/M-Fatah/stylized_snake_game,https://m-fatah.itch.io/stylized-snake-game,,stylized_snake_game,2140,3,41,41,0,0,0,0,0.0,15,2020-07-10 19:05:29+00:00,226,0,1,1,7,0,2,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
10395,Suicide Explorer,4.0,Variable,"Puzzle,Action",?,"2D,Casual,Destruction,Open Source,Short,Singleplayer",https://github.com/Variable-ind/Suicide-Explorer,https://variable-interactive.itch.io/suicide-explorer,4.0,Suicide-Explorer,1495,1,1,1,0,0,0,0,0.0,8,2025-02-27 13:55:27+00:00,1273,0,1,105,10,0,0,2,0,0,No,,No,,Yes,No,No,No,No,Unity
10118,Summoning Pixel Dungeon,5.0,TrashboxBobylev,Role Playing,"libGDX,GIMP","Dungeon Crawler,GitHub,Open Source,Pixel Art,Roguelike",https://github.com/TrashboxBobylev/Summoning-Pixel-Dungeon,https://trashboxbobylev.itch.io/summoning-pixel-dungeon,2.0,Summoning-Pixel-Dungeon,2167,9,54,54,10,57,67,1,0.0,6504,2024-07-10 16:38:51+00:00,1714,0,5,186,70,0,0,2,0,0,No,,Yes,,Yes,Yes,No,No,No,Unknown
8797,Sunflower,,ABlackCat,Visual Novel,Ren'Py,"2D,Open Source,Ren'Py,Short,Simple,Singleplayer",https://github.com/ablackcat04/Sunflower,https://ablackcat04.itch.io/sunflower,,Sunflower,810,0,0,0,0,0,0,0,0.0,5,2024-08-12 08:22:15+00:00,390,0,1,98,20,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Ren'Py
9514,Super Démineur (Minesweeper),,Wasplay,Puzzle,pygame,"Arcade,Casual,minesweeper,Minimalist,Mouse only,Open Source,Relaxing,Simple,Singleplayer",https://github.com/wasplay/super-demineur,https://wasplay.itch.io/super-demineur,,super-demineur,907,0,0,0,0,0,0,0,0.0,7,2023-04-15 03:32:57+00:00,1,0,1,8,15,0,0,2,0,0,No,,No,,Yes,No,No,No,No,Unknown
9176,super no touchy flooro,,soulware,Platformer,Unity,"2D,Minimalist,Open Source,Singleplayer,Unity",https://github.com/soulwa/super-no-touchy-flooro,https://soulware.itch.io/super-no-touchy-flooro,,super-no-touchy-flooro,2253,0,3,3,0,0,0,0,0.0,9,2021-02-13 06:48:44+00:00,557,0,1,20,21,0,0,3,0,0,No,,No,,Yes,No,No,No,No,Unity
1105,Super Tilt Bro. for NES,4.5,sgadrat,Fighting,?,"8-Bit,Local multiplayer,Multiplayer,NES (Nintendo Entertainment System),Pixel Art,platform-fighter,PvP,Retro,sourcecode,Versus",https://github.com/sgadrat/super-tilt-bro,https://sgadrat.itch.io/super-tilt-bro,98.0,super-tilt-bro,3310,16,145,145,0,3,3,0,0.0,1372,2025-06-17 00:34:10+00:00,3198,1,2,4,0,0,0,0,0,0,Yes,tests,Yes,Yes,Yes,No,No,No,No,Unknown
9750,Super Golden Speedster 3D,,ZetCipher,Adventure,"Blender,Godot,Aseprite,Bfxr","3D,Low-poly,Open Source,Short,Singleplayer,Third Person",https://github.com/zetcipher/SuperGoldenSpeedster3D,https://zcipher90.itch.io/super-golden-speedster-3d,,SuperGoldenSpeedster3D,1492,0,0,0,0,0,0,0,0.0,8,2021-09-08 01:54:49+00:00,3,0,1,74,9,14,0,41,0,0,No,,Yes,,Yes,No,No,No,No,Unity
9683,Debug Simulator - Supreme Tic-Tac-Toe,,Optimal Prime,Puzzle,?,"LÖVE,lua,minimax,Open Source,tictactoe",https://github.com/tboydston/supremetictactoe,https://optimalprime.itch.io/debug-simulator-supreme-tic-tac-toe,,supremetictactoe,1907,0,2,2,0,0,0,0,0.0,55,2020-11-29 13:42:02+00:00,135,0,2,2,12,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
9642,SyntyClick,,LaM0uette,Simulation,Unity,"3D,Indie,Low-poly,Mouse only,Open Source,Point & Click,Singleplayer,synty-studio,Unity,upgrades",https://github.com/LaM0uette/SyntyClick,https://lam0uette.itch.io/syntyclick,,SyntyClick,795,0,1,1,0,0,0,0,0.0,112,2024-08-03 13:12:58+00:00,366,0,1,31,21,0,13,1,0,0,No,,No,,Yes,No,No,No,No,Unity
6265,Talon's End Extras,4.8,Dani Calix,Interactive Fiction,Twine,"Character Customization,Fantasy,LGBT,Magic,Queer,storygame,Twine",https://github.com/asheepinthenight/talonsendextras,https://asheepinthenight.itch.io/talons-end-extras,33.0,talonsendextras,719,0,0,0,0,0,0,0,0.0,14,2024-12-25 01:15:23+00:00,434,0,1,0,0,0,0,0,0,0,No,,No,,Yes,Yes,No,No,Yes,Unknown
2051,Talon's End,4.9,Dani Calix,Interactive Fiction,Twine,"Character Customization,Fantasy,LGBT,Magic,Queer,Romance,storygame,Twine",https://github.com/asheepinthenight/talonsendIF,https://asheepinthenight.itch.io/talons-end,199.0,talonsendIF,735,0,0,0,0,0,0,0,0.0,24,2024-11-29 00:07:37+00:00,424,0,1,0,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9655,AutoPlayTesting,,Taikatou,"Action,Adventure",?,"Open Source,War",https://github.com/Taikatou/TankBalancing,https://taikatou.itch.io/autoplaytesting,,TankBalancing,2269,0,0,0,0,0,0,0,0.0,49,2019-09-10 22:39:59+00:00,52,0,1,96,8,33,20,1,0,0,Yes,test; tests,Yes,Yes,Yes,Yes,Yes,No,No,Unity
9669,Tennis for One - That One Being You,,Imre Barta,?,?,"3D,Game engine,Open Source,Robots,Tennis",https://github.com/Imreness/tennisforone-thatonebeingyou,https://imrebarta.itch.io/tennis-for-one-that-one-being-you,,tennisforone-thatonebeingyou,1615,0,0,0,0,0,0,0,0.0,136,2021-11-17 08:40:20+00:00,195,0,4,137,57,8,12,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
10418,The Terminal Angel Disease,,captainsoft,"Role Playing,Adventure",?,"2D,Funny,Hack and Slash,Loot,Open Source,Retro,Story Rich,Top-Down",https://github.com/captainsoft/terminal-angel-disease,https://captainsoft.itch.io/the-terminal-angel-disease,,terminal-angel-disease,3618,0,12,12,0,0,0,0,0.0,13,2020-04-25 08:43:54+00:00,1628,0,2,0,0,0,0,0,0,0,Yes,tests,Yes,Yes,Yes,No,No,No,No,Unknown
10279,Tetris,3.0,TheRealDan,Puzzle,?,"classic,High Score,Open Source,Tetris",https://github.com/TheRealDan/Tetris,https://therealdan.itch.io/tetris,2.0,Tetris,1561,0,0,0,0,0,0,0,0.0,64,2021-07-14 11:30:56+00:00,16,0,1,0,0,0,0,1,0,0,No,,No,,No,No,No,No,No,libGDX
9589,Tetrominoes,,joncloud,Puzzle,?,"Open Source,Tetris",https://github.com/joncloud/tetrominoes,https://joncloud.itch.io/tetrominoes,,tetrominoes,2079,0,7,7,0,1,1,0,0.0,80,2022-01-02 23:04:30+00:00,706,0,1,4,12,0,7,4,0,0,Yes,tests,Yes,Yes,Yes,Yes,No,No,No,Unknown
8959,The Aspiring Deva,,Skyvastern,Interactive Fiction,?,"First-Person,Open Source,Short,Singleplayer",https://github.com/Skyvastern/the-aspiring-deva,https://skyvastern.itch.io/the-aspiring-deva,,the-aspiring-deva,600,0,0,0,0,0,0,0,0.0,166,2025-07-20 17:26:07+00:00,522,8,1,18,9,5,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9449,The Invisible Box Challenge,5.0,to1ex,Platformer,"Krita,Godot,Aseprite","Godot,Open Source,Singleplayer",https://github.com/SimplyTolex/the-invisible-box-challenge,https://to1ex.itch.io/the-invisible-box-challenge,1.0,the-invisible-box-challenge,399,0,0,0,0,0,0,0,0.0,8,2024-09-06 14:11:08+00:00,4,0,2,11,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Godot
8132,PvZ Travel (Plants vs. Zombies Travel),5.0,AS酱,Strategy,"Adobe Photoshop,Adobe After Effects","2D,plants-vs-zombies,pvz,pvz-travel,travel",https://github.com/jiangnangame/The-Open-Source-Version-Of-PvZ-Travel,https://angel-shadow.itch.io/pvz-travel,11.0,The-Open-Source-Version-Of-PvZ-Travel,1145,10,24,24,2,0,2,0,0.0,21,2022-08-26 15:05:40+00:00,8,0,1,207,246,0,0,3,9,0,No,,Yes,,Yes,Yes,No,No,No,Unknown
10058,The Pond,5.0,Funeral Pyre Games,Adventure,Unity,"2D,fetch-quest,Open Source,Short,Singleplayer,Unity",https://github.com/FuneralPyreGames/The-Pond,https://funeral-pyre-games.itch.io/the-pond,1.0,The-Pond,1507,0,0,0,0,0,0,0,0.0,46,2021-09-20 03:14:11+00:00,30,0,1,65,6,0,13,1,0,0,No,,No,,Yes,No,No,No,No,Unknown
8083,The Book of Things,5.0,sul,"Visual Novel,Adventure",pygame,"artgame,Casual,Cute,Drawing,Funny,Hand-drawn,minigames,pygame,Singleplayer",https://github.com/sulianthual/thebookofthings,https://iamsul.itch.io/the-book-of-things,11.0,thebookofthings,1760,0,3,3,1,0,1,0,0.0,357,2025-05-09 14:13:23+00:00,1610,2,2,136,215,0,0,2,0,0,Yes,tests,Yes,,Yes,No,No,No,No,Unknown
503,there's this girl,4.7,angela he,"Visual Novel,Interactive Fiction,Role Playing",Unity,"2D,Anime,Casual,Comedy,Dark,LGBT,Romance,Short",https://github.com/zephyo/there-s-this-girl,https://zephyo.itch.io/theres-this-girl,,there-s-this-girl,2510,2,39,39,0,0,0,0,0.0,18,2018-12-01 20:45:21+00:00,9,0,1,0,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
635,Thermomorph,4.6,Varun R.,Action,"LÖVE,Blender","Aliens,Five Nights at Freddy's,Horror,jumpscare,prerendered,Sci-fi",https://github.com/rameshvarun/thermomorph,https://varunramesh.itch.io/thermomorph,69.0,thermomorph,1040,0,0,0,0,0,0,0,0.0,2,2022-12-01 20:47:22+00:00,0,0,1,1,0,0,2,0,0,0,No,,Yes,Yes,Yes,No,No,No,No,Unknown
10467,Thomas Had Enough,,Thev2Andy,"Shooter,Platformer",Unity,"2D,Difficult,jumping,Open Source,Roguelite,Sound effects,Unity,Weapons",https://github.com/Thev2Andy/ThomasHadEnough,https://thev2andy.itch.io/thomas-had-enough,,ThomasHadEnough,967,0,2,2,0,0,0,0,0.0,40,2024-02-11 11:38:37+00:00,364,0,1,15,11,0,13,1,0,0,No,,No,,Yes,No,No,No,No,Unity
9110,Threads(),,CAPOSTUDIOS,Platformer,?,"2D,Open Source,Pixel Art,pygame,python,Runner,Singleplayer",https://github.com/CapoStudios/Threads,https://capostudios.itch.io/threads,,Threads,1184,0,0,0,0,0,0,0,0.0,26,2023-09-24 17:38:25+00:00,441,0,1,9,5,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
9072,Through the Darkness,,viks1,Adventure,Unity,"2D,darkness,Open Source,Singleplayer",https://github.com/nullobjects/Through-The-Darkness,https://viks1.itch.io/through-the-darkness,,Through-The-Darkness,244,0,0,0,0,0,0,0,0.0,15,2025-02-10 23:00:07+00:00,6,0,2,504,11,9,19,9,1,0,No,,No,,Yes,Yes,Yes,Yes,No,Unity
2415,Tiny Crate,4.5,Harmony Honey,"Platformer,Puzzle",Godot,"2D,8-Bit,Godot,Open Source,PICO-8,Pixel Art,Puzzle-Platformer,Retro,Side Scroller",https://github.com/HarmonyHoney/tiny_crate,https://harmonyhoney.itch.io/tinycrate,124.0,tiny_crate,1870,30,201,201,0,3,3,1,0.11,348,2025-07-17 06:42:59+00:00,1789,12,4,65,42,0,2,30,0,0,No,,No,,Yes,No,No,No,No,Godot
9782,Tiny Moon Runner,,Ben Busby,?,?,"ascii,Endless,GitHub,infinite-runner,javascript,Open Source,Runner",https://github.com/benbusby/tiny-moon-runner,https://benbusby.itch.io/tiny-moon-runner,,tiny-moon-runner,2268,2,25,25,0,0,0,0,0.0,28,2022-06-28 16:08:33+00:00,1072,0,1,1,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
8838,Tiny Troves Of Dev Wisdom,,Mystic Mill Games,?,Unity,"Open Source,Text based,unity2d",https://github.com/TarynMcMillan/Tiny-Troves-of-Dev-Wisdom,https://mystic-mill-games.itch.io/tiny-troves-of-dev-wisdom,,Tiny-Troves-of-Dev-Wisdom,748,11,11,11,0,0,0,0,0.0,109,2023-10-26 14:49:49+00:00,37,0,11,1,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unity
10280,Tiny Hadron Collider,3.0,mertmcgert,?,?,"2D,Idle,Open Source,Playdate,Short",https://github.com/matthurtado/TinyHadronColliderV2,https://mertmcgert.itch.io/tiny-hadron-collider,1.0,TinyHadronColliderV2,1173,1,2,2,0,0,0,0,0.0,20,2023-10-14 21:27:27+00:00,450,0,2,20,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9630,To Herd,,Captain Trivius,"Puzzle,Strategy",Unity,"herd,Open Source,sheep",https://github.com/cpttrvs/To-Herd,https://cpttrivius.itch.io/to-herd,,To-Herd,2135,0,2,2,0,0,0,0,0.0,35,2020-04-16 13:04:03+00:00,136,0,1,54,0,482,11,2,0,0,No,,No,,Yes,No,No,No,No,Unity
1872,Tobu Tobu Girl,4.8,Tangram Games,Platformer,?,"game-boy,Game Boy,Homebrew,Pixel Art",https://github.com/SimonLarsen/tobutobugirl,https://tangramgames.itch.io/tobutobugirl,40.0,tobutobugirl,4078,9,293,293,0,7,7,0,0.0,425,2019-01-26 23:40:54+00:00,1633,0,1,58,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
688,Tobu Tobu Girl Deluxe,4.7,Tangram Games,Platformer,?,"Cute,Game Boy,gameboy-color,High Score,Homebrew,Pixel Art,Retro,Short,Speedrun",https://github.com/SimonLarsen/tobutobugirl-dx,https://tangramgames.itch.io/tobu-tobu-girl-deluxe,60.0,tobutobugirl-dx,2500,8,85,85,0,0,0,0,0.0,577,2019-11-09 10:13:29+00:00,342,0,1,133,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
2772,Touhou Chouseisho ~ Sapphire Panlogism,4.9,Team Urban Magic,Shooter,?,"2D,Bullet Hell,Fangame,Singleplayer,Touhou",https://github.com/Natashi/Touhou-Danmakufu-ph3sx-2,https://urbanmagic.itch.io/thsp,36.0,Touhou-Danmakufu-ph3sx-2,1946,13,71,71,17,26,43,1,0.0,1648,2024-12-26 09:50:29+00:00,1662,0,6,4,0,0,0,0,0,0,No,,No,,Yes,Yes,No,No,No,Unknown
10017,Towards The Sunrise,,AlexNottaBen,"Racing,Action","Godot,Blender","3D,Arcade,Atmospheric,Driving,Endless Runner,Open Source,Perma Death,Runner,Sci-fi",https://github.com/AlexNottaBen/Towards-The-Sunrise,https://alexnottaben.itch.io/towards-the-sunrise,,Towards-The-Sunrise,611,0,4,4,0,0,0,0,0.0,4,2024-02-04 14:35:19+00:00,0,0,1,27,5,4,0,2,0,0,No,,No,,Yes,No,No,No,No,Unity
9155,Treasure Gunner,,?,Action,?,"Bullet Hell,Open Source,Roguelike,Shoot 'Em Up,Top down shooter",https://github.com/CPSC427-2023-Team-10/Treasure-Gunner,https://zenith08.itch.io/treasure-gunner,,Treasure-Gunner,659,0,0,0,0,0,0,0,0.0,3,2023-12-18 06:06:26+00:00,1,0,1,75,25,9,16,1,0,0,Yes,test,Yes,,Yes,Yes,Yes,No,Yes,Unknown
10432,Trixie and diamonds,,TAV (NTFS),Action,SFML,"2D,Arcade,Fantasy,Indie,Open Source,Pixel Art,Singleplayer",https://github.com/tereshenkovav/TrixieDiamonds32,https://tav-developer.itch.io/trixie-and-diamonds,,TrixieDiamonds32,1148,1,0,0,2,8,10,0,0.0,87,2024-12-28 09:04:59+00:00,865,0,3,11,5,0,0,0,0,0,No,,No,,Yes,Yes,No,No,Yes,Unknown
9559,Trom,,Abendiix,?,?,"cc0,Godot,Music,Open Source,Pixel Art",https://github.com/Abendiix/trom,https://abendiix.itch.io/trom,,trom,518,0,2,2,0,1,1,0,0.0,13,2024-08-30 12:03:03+00:00,116,0,1,40,9,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
10255,tube,4.5,clobberasm,Shooter,?,"2D,3D,Arcade,DOS,Low-poly,Open Source,Pixel Art,Remake,Retro,Space",https://github.com/rep-stosw/tube-game-dos,https://clobberasm.itch.io/tube,2.0,tube-game-dos,1518,5,27,27,0,0,0,0,0.0,38,2021-08-28 06:19:53+00:00,18,0,1,1,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9675,Tumble Pumpkin,,FigyTuna,Action,?,"2D,Arcade,Dark,Godot,High Score,Horror,Open Source,Spooky",https://github.com/FigyTuna/TumblePumpkin,https://figytuna.itch.io/tumble-pumpkin,,TumblePumpkin,1070,0,0,0,0,0,0,0,0.0,2,2022-11-01 01:26:51+00:00,0,0,1,17,28,0,0,1,0,0,No,,No,,No,No,No,No,No,Godot
9762,Turo 3,,Hassan Heydari N.,?,Godot,"DRM Free,Godot,godot-engine,godotengine,Gravity,Open Source,tower-building",https://github.com/HassanHeydariNasab/turo3,https://hsn6.itch.io/turo-3,,turo3,2590,0,1,1,0,0,0,0,0.0,29,2024-07-17 20:05:57+00:00,2145,0,1,25,26,0,0,1,0,0,No,,Yes,,Yes,No,No,No,No,Godot
9420,Tux Planet Speedrun Any%,,dtsudo,Platformer,?,Open Source,https://github.com/dtsudo/Tux-Planet-Speedrun-Any-Percent,https://dtsudo.itch.io/tux-planet-speedrun,,Tux-Planet-Speedrun-Any-Percent,1178,0,5,5,1,0,1,0,0.0,7,2023-03-20 08:28:27+00:00,247,0,1,113,18,0,0,4,0,0,No,,Yes,,Yes,Yes,Yes,No,No,Unknown
9172,UltraTux,,NoNotCar,Platformer,Godot,"2D,Level Editor,Open Source,Pixel Art,Singleplayer",https://github.com/NoNotCar/UltraTux,https://nonotcar.itch.io/ultratux,,UltraTux,631,0,0,0,0,0,0,0,0.0,26,2025-02-26 22:02:50+00:00,409,0,1,128,23,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Godot
9132,Uncontrollable Stick,,Dmitry Mozgin,Puzzle,"Godot,GIMP","2D,Abstract,Difficult,hypercasual,Open Source,Physics",https://github.com/m039/UncontrollableStick,https://m039.itch.io/uncontrollable-stick-prototype,,UncontrollableStick,2085,1,1,1,0,0,0,0,0.0,27,2020-01-26 20:32:54+00:00,5,0,1,8,1,0,0,22,0,0,No,,No,,Yes,No,No,No,No,Unity
9464,Unity2D RogueLike Shooter,,BRUS1NATOR,Action,?,"2D,Bullet Hell,Dungeon Crawler,Generator,Open Source,Procedural Generation,Roguelike,Singleplayer,Top down shooter,Unity",https://github.com/BRUS1NATOR/Unity-2D-RogueLikeShooter,https://brus1nator.itch.io/dungeouncrawler2d,,Unity-2D-RogueLikeShooter,1899,12,40,40,0,0,0,0,0.0,67,2020-08-19 10:50:25+00:00,24,0,1,486,204,3,11,1,0,0,No,,No,,Yes,No,No,No,No,Unity
9272,Untrumpable,,Joseph Cantrell,Platformer,Godot,"2D,Comedy,DRM Free,Endless,jumping,Open Source,Parody",https://github.com/josephcantrell14/Untrumpable,https://josephcantrell14.itch.io/untrumpable,,Untrumpable,1718,1,1,1,0,0,0,0,0.0,6,2022-03-06 15:24:09+00:00,408,0,3,232,8,0,0,3,0,0,No,,No,,Yes,No,No,No,No,Godot
8762,Vacuumulate,,TypeSafeSchwalbe,Action,?,"3D,Arcade,Low-poly,Open Source,Pixel Art,Short,Singleplayer,Top-Down",https://github.com/typesafeschwalbe/vacuumulate,https://typesafeschwalbe.itch.io/vacuumulate,,vacuumulate,548,0,3,3,0,0,0,0,0.0,20,2024-05-25 10:45:27+00:00,49,0,1,11,6,7,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9386,Velocity,,lunakittyyy,Platformer,?,"3D,bhop,Open Source,Speedrun,Unity",https://github.com/BrokenSt0ne/Velocity,https://lunakittyyy.itch.io/velocity,,Velocity,492,0,1,1,0,0,0,0,0.0,485,2024-06-01 19:27:02+00:00,1,0,5,432,2,23,67,4,0,0,No,,Yes,,Yes,No,No,No,No,Unity
2799,Vermis - Fan Game,4.8,Adam Duehring,"Adventure,Role Playing",Godot,"2D,Atmospheric,Fantasy,Horror,Pixel Art,Retro,Singleplayer,Text based",https://github.com/duehringadam/VermisTextGame,https://duehringadam.itch.io/vermis,15.0,VermisTextGame,623,2,14,14,0,0,0,0,0.0,11,2024-08-31 23:33:53+00:00,223,0,1,3,4,0,0,4,0,0,No,,Yes,,Yes,No,No,No,No,Godot
8783,Vertical Landing,,Dmitry Mozgin,Action,Unity,"Arcade,Open Source",https://github.com/m039/VerticalLanding,https://m039.itch.io/vertical-landing,,VerticalLanding,1041,1,0,0,0,0,0,0,0.0,99,2024-07-20 18:30:30+00:00,598,0,1,86,3,0,13,33,0,0,No,,No,,Yes,No,No,No,No,Unity
10057,VEV,,timboe,Strategy,libGDX,"2D,Automation,libGDX,Non violent,Open Source,Procedural Generation,Real time strategy,Top-Down",https://github.com/timboe/VEV,https://timboe.itch.io/vev,,VEV,2969,0,1,1,0,0,0,0,0.0,123,2025-03-29 19:27:24+00:00,2778,0,1,282,35,0,4,7,0,0,No,,No,,Yes,No,No,No,No,Unity
8731,Voxel Connection,,Júlio,Puzzle,Godot,"2D,Godot,kenney,kenney-jam,Open Source,Puzzle-Platformer",https://github.com/JulioEvencio/voxel-connection,https://julio-igreja.itch.io/voxel-connection,,voxel-connection,443,0,0,0,0,0,0,0,0.0,32,2024-07-28 14:24:52+00:00,8,0,1,22,3,0,0,1,0,0,No,,No,,Yes,Yes,No,No,Yes,Unknown
10122,Waternet (Playdate + Windows + Mac),4.0,joyrider3774,Puzzle,"GIMP,SDL,Playdate","1-bit,2D,Open Source,Playdate,Retro,sourcecode",https://github.com/joyrider3774/waternet_playdate,https://joyrider3774.itch.io/waternet-playdate-version,2.0,waternet_playdate,998,0,1,1,0,0,0,0,0.0,31,2024-01-29 21:03:13+00:00,383,0,1,141,10,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9946,WeatherPaint,3.0,wye,?,?,"2D,artgame,GitHub,Minimalist,Mouse only,Open Source,Painting,Sandbox,Simple",https://github.com/vvye/weatherpaint,https://vvye.itch.io/weatherpaint,2.0,weatherpaint,1136,0,1,1,0,0,0,0,0.0,27,2022-08-27 18:23:50+00:00,0,0,1,8,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9871,Werewolf Online,5.0,ArjhanToteck,Strategy,?,"Multiplayer,online,Open Source,social-deduction,Text based",https://github.com/ArjhanToteck/Werewolf-Online,https://arjhantoteck.itch.io/werewolf,1.0,Werewolf-Online,1572,0,5,5,0,0,0,0,0.0,131,2023-11-15 00:34:18+00:00,880,0,1,0,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
